OID_,abbrev,name,count_yr,country_code,field_counters,feeder_counters,min_parties,max_parties,feeder_hrs,nocturnal_hrs,nocturnal_distance
2775,BCME,Merritt,116,CA,34,3,8,8,3.000000000000000,0.000000000000000,0.000000000000000
2776,BCME,Merritt,116,CA,34,3,8,8,3.000000000000000,0.000000000000000,0.000000000000000
2777,BCMK,Mackenzie,116,CA,10,7,6,6,15.000000000000000,0.000000000000000,0.000000000000000
2778,BCMK,Mackenzie,116,CA,10,7,6,6,15.000000000000000,0.000000000000000,0.000000000000000
2779,BCNB,Nanoose Bay,116,CA,35,18,8,10,53.000000000000000,5.000000000000000,49.000000000000000
2780,BCNB,Nanoose Bay,116,CA,35,18,8,10,53.000000000000000,5.000000000000000,49.000000000000000
2781,BCNC,Narcosli,116,CA,8,2,0,4,5.000000000000000,1.000000000000000,0.000000000000000
2782,BCNC,Narcosli,116,CA,8,2,0,4,5.000000000000000,1.000000000000000,0.000000000000000
2783,BCNK,Nakusp,116,CA,11,5,4,5,20.000000000000000,0.000000000000000,0.000000000000000
2784,BCNK,Nakusp,116,CA,11,5,4,5,20.000000000000000,0.000000000000000,0.000000000000000
2785,BCNN,Nanaimo,116,CA,86,2,27,28,9.000000000000000,7.000000000000000,49.500000000000000
2786,BCNN,Nanaimo,116,CA,86,2,27,28,9.000000000000000,7.000000000000000,49.500000000000000
2787,BCNN,Nanaimo,116,CA,86,2,27,28,9.000000000000000,7.000000000000000,49.500000000000000
2788,BCNS,Nelson,116,CA,33,4,21,21,6.000000000000000,0.000000000000000,0.000000000000000
2789,BCNS,Nelson,116,CA,33,4,21,21,6.000000000000000,0.000000000000000,0.000000000000000
2790,BCOO,Oliver-Osoyoos,116,CA,23,3,11,12,3.000000000000000,1.000000000000000,10.000000000000000
2791,BCOO,Oliver-Osoyoos,116,CA,23,3,11,12,3.000000000000000,1.000000000000000,10.000000000000000
2792,BCOO,Oliver-Osoyoos,116,CA,23,3,11,12,3.000000000000000,1.000000000000000,10.000000000000000
2793,BCPA,Port Alberni,116,CA,18,5,3,7,19.750000000000000,0.000000000000000,0.000000000000000
2794,BCPA,Port Alberni,116,CA,18,5,3,7,19.750000000000000,0.000000000000000,0.000000000000000
2795,BCPB,Pemberton-Mt. Currie,116,CA,16,3,7,7,3.000000000000000,0.000000000000000,0.000000000000000
2796,BCPB,Pemberton-Mt. Currie,116,CA,16,3,7,7,3.000000000000000,0.000000000000000,0.000000000000000
2797,BCPD,Peachland,116,CA,12,0,6,6,0.000000000000000,0.000000000000000,0.000000000000000
2798,BCPD,Peachland,116,CA,12,0,6,6,0.000000000000000,0.000000000000000,0.000000000000000
2799,BCLC,Lake Country,117,CA,28,0,10,10,0.000000000000000,1.750000000000000,35.000000000000000
2800,BCLC,Lake Country,117,CA,28,0,10,10,0.000000000000000,1.750000000000000,35.000000000000000
2801,BCLK,Logan Lake,117,CA,4,2,2,2,2.000000000000000,0.500000000000000,1.000000000000000
2802,BCLK,Logan Lake,117,CA,4,2,2,2,2.000000000000000,0.500000000000000,1.000000000000000
2803,BCLL,Lillooet,117,CA,34,2,12,15,2.000000000000000,0.000000000000000,0.000000000000000
2804,BCLL,Lillooet,117,CA,34,2,12,15,2.000000000000000,0.000000000000000,0.000000000000000
2805,BCLL,Lillooet,117,CA,34,2,12,15,2.000000000000000,0.000000000000000,0.000000000000000
2806,BCLP,Little River-Powell River Ferry,117,CA,9,0,2,2,0.000000000000000,0.000000000000000,0.000000000000000
2807,BCLQ,Lasqueti Island,117,CA,35,4,2,12,3.000000000000000,0.000000000000000,0.000000000000000
2808,BCLQ,Lasqueti Island,117,CA,35,4,2,12,3.000000000000000,0.000000000000000,0.000000000000000
2809,BCLQ,Lasqueti Island,117,CA,35,4,2,12,3.000000000000000,0.000000000000000,0.000000000000000
2810,BCLQ,Lasqueti Island,117,CA,35,4,2,12,3.000000000000000,0.000000000000000,0.000000000000000
2811,BCLR,Lardeau,117,CA,24,4,10,10,15.500000000000000,0.000000000000000,0.000000000000000
2812,BCLR,Lardeau,117,CA,24,4,10,10,15.500000000000000,0.000000000000000,0.000000000000000
2813,BCLW,Lake Windermere District,117,CA,15,6,1,13,11.000000000000000,0.000000000000000,0.000000000000000
2814,BCLW,Lake Windermere District,117,CA,15,6,1,13,11.000000000000000,0.000000000000000,0.000000000000000
2815,BCMA,Greater Masset,117,CA,15,6,9,11,11.000000000000000,1.000000000000000,1.000000000000000
2816,BCMA,Greater Masset,117,CA,15,6,9,11,11.000000000000000,1.000000000000000,1.000000000000000
2817,BCMC,McBride,117,CA,3,12,3,3,3.000000000000000,0.000000000000000,0.000000000000000
2818,BCMC,McBride,117,CA,3,12,3,3,3.000000000000000,0.000000000000000,0.000000000000000
2819,BCME,Merritt,117,CA,35,1,8,8,1.000000000000000,0.000000000000000,0.000000000000000
2820,BCME,Merritt,117,CA,35,1,8,8,1.000000000000000,0.000000000000000,0.000000000000000
2821,BCMK,Mackenzie,117,CA,8,4,0,5,5.660000000000000,0.000000000000000,0.000000000000000
2822,BCMK,Mackenzie,117,CA,8,4,0,5,5.660000000000000,0.000000000000000,0.000000000000000
2823,BCNB,Nanoose Bay,117,CA,30,17,8,10,63.750000000000000,1.500000000000000,20.000000000000000
2824,BCNB,Nanoose Bay,117,CA,30,17,8,10,63.750000000000000,1.500000000000000,20.000000000000000
2825,BCNC,Narcosli,117,CA,6,0,4,4,0.000000000000000,0.000000000000000,0.000000000000000
2826,BCNC,Narcosli,117,CA,6,0,4,4,0.000000000000000,0.000000000000000,0.000000000000000
2827,BCNK,Nakusp,117,CA,8,2,5,5,6.000000000000000,0.000000000000000,0.000000000000000
2828,BCNK,Nakusp,117,CA,8,2,5,5,6.000000000000000,0.000000000000000,0.000000000000000
2829,BCNN,Nanaimo,117,CA,98,7,20,20,14.250000000000000,4.500000000000000,30.000000000000000
2830,BCNN,Nanaimo,117,CA,98,7,20,20,14.250000000000000,4.500000000000000,30.000000000000000
2831,BCNN,Nanaimo,117,CA,98,7,20,20,14.250000000000000,4.500000000000000,30.000000000000000
2832,BCNS,Nelson,117,CA,27,8,13,13,6.000000000000000,0.000000000000000,0.000000000000000
2833,BCNS,Nelson,117,CA,27,8,13,13,6.000000000000000,0.000000000000000,0.000000000000000
2834,BCOO,Oliver-Osoyoos,117,CA,32,4,11,12,4.000000000000000,0.000000000000000,0.000000000000000
2835,BCOO,Oliver-Osoyoos,117,CA,32,4,11,12,4.000000000000000,0.000000000000000,0.000000000000000
2836,BCPA,Port Alberni,117,CA,22,30,1,8,42.750000000000000,0.250000000000000,0.500000000000000
2837,BCPA,Port Alberni,117,CA,22,30,1,8,42.750000000000000,0.250000000000000,0.500000000000000
2838,BCPB,Pemberton-Mt. Currie,117,CA,15,3,7,7,10.000000000000000,0.000000000000000,0.000000000000000
2839,BCPB,Pemberton-Mt. Currie,117,CA,15,3,7,7,10.000000000000000,0.000000000000000,0.000000000000000
2840,BCPD,Peachland,117,CA,12,0,6,6,0.000000000000000,2.000000000000000,7.000000000000000
2841,BCPD,Peachland,117,CA,12,0,6,6,0.000000000000000,2.000000000000000,7.000000000000000
2842,BCLC,Lake Country,118,CA,39,0,10,10,0.000000000000000,1.250000000000000,11.000000000000000
2843,BCLC,Lake Country,118,CA,39,0,10,10,0.000000000000000,1.250000000000000,11.000000000000000
2844,BCLK,Logan Lake,118,CA,4,3,2,2,2.000000000000000,0.000000000000000,0.000000000000000
2845,BCLK,Logan Lake,118,CA,4,3,2,2,2.000000000000000,0.000000000000000,0.000000000000000
2846,BCLL,Lillooet,118,CA,28,4,9,11,2.000000000000000,0.000000000000000,0.000000000000000
2847,BCLL,Lillooet,118,CA,28,4,9,11,2.000000000000000,0.000000000000000,0.000000000000000
2848,BCLP,Little River-Powell River Ferry,118,CA,16,0,2,2,0.000000000000000,0.000000000000000,0.000000000000000
2849,BCLQ,Lasqueti Island,118,CA,33,3,2,12,8.000000000000000,0.000000000000000,0.000000000000000
2850,BCLQ,Lasqueti Island,118,CA,33,3,2,12,8.000000000000000,0.000000000000000,0.000000000000000
2851,BCLQ,Lasqueti Island,118,CA,33,3,2,12,8.000000000000000,0.000000000000000,0.000000000000000
2852,BCLR,Lardeau,118,CA,14,5,5,5,10.000000000000000,0.000000000000000,0.000000000000000
2853,BCLR,Lardeau,118,CA,14,5,5,5,10.000000000000000,0.000000000000000,0.000000000000000
2854,BCLW,Lake Windermere District,118,CA,20,11,1,10,34.500000000000000,0.000000000000000,0.000000000000000
2855,BCLW,Lake Windermere District,118,CA,20,11,1,10,34.500000000000000,0.000000000000000,0.000000000000000
2856,BCLW,Lake Windermere District,118,CA,20,11,1,10,34.500000000000000,0.000000000000000,0.000000000000000
2857,BCMA,Greater Masset,118,CA,20,6,7,9,14.500000000000000,2.000000000000000,4.500000000000000
2858,BCMA,Greater Masset,118,CA,20,6,7,9,14.500000000000000,2.000000000000000,4.500000000000000
2859,BCMC,McBride,118,CA,4,13,3,3,13.000000000000000,0.000000000000000,0.000000000000000
2860,BCMC,McBride,118,CA,4,13,3,3,13.000000000000000,0.000000000000000,0.000000000000000
2861,BCME,Merritt,118,CA,34,1,7,7,1.000000000000000,0.000000000000000,0.000000000000000
2862,BCME,Merritt,118,CA,34,1,7,7,1.000000000000000,0.000000000000000,0.000000000000000
2863,BCMK,Mackenzie,118,CA,7,1,4,4,1.000000000000000,0.000000000000000,0.000000000000000
2864,BCMK,Mackenzie,118,CA,7,1,4,4,1.000000000000000,0.000000000000000,0.000000000000000
2865,BCNB,Nanoose Bay,118,CA,27,12,9,9,12.000000000000000,0.000000000000000,0.000000000000000
2866,BCNB,Nanoose Bay,118,CA,27,12,9,9,12.000000000000000,0.000000000000000,0.000000000000000
2867,BCNC,Narcosli,118,CA,7,1,4,4,2.000000000000000,0.000000000000000,0.000000000000000
2868,BCNC,Narcosli,118,CA,7,1,4,4,2.000000000000000,0.000000000000000,0.000000000000000
2869,BCNK,Nakusp,118,CA,10,3,6,6,8.000000000000000,0.000000000000000,0.000000000000000
2870,BCNK,Nakusp,118,CA,10,3,6,6,8.000000000000000,0.000000000000000,0.000000000000000
2871,BCNN,Nanaimo,118,CA,100,6,20,20,19.000000000000000,7.000000000000000,27.600000000000001
2872,BCNN,Nanaimo,118,CA,100,6,20,20,19.000000000000000,7.000000000000000,27.600000000000001
2873,BCNN,Nanaimo,118,CA,100,6,20,20,19.000000000000000,7.000000000000000,27.600000000000001
2874,BCNS,Nelson,118,CA,25,7,18,18,6.000000000000000,0.000000000000000,0.000000000000000
2875,BCNS,Nelson,118,CA,25,7,18,18,6.000000000000000,0.000000000000000,0.000000000000000
2876,BCNS,Nelson,118,CA,25,7,18,18,6.000000000000000,0.000000000000000,0.000000000000000
2877,BCNS,Nelson,118,CA,25,7,18,18,6.000000000000000,0.000000000000000,0.000000000000000
2878,BCOO,Oliver-Osoyoos,118,CA,29,0,12,13,0.000000000000000,0.000000000000000,0.000000000000000
2879,BCOO,Oliver-Osoyoos,118,CA,29,0,12,13,0.000000000000000,0.000000000000000,0.000000000000000
2880,BCPA,Port Alberni,118,CA,12,25,6,6,43.149999999999999,0.000000000000000,0.000000000000000
2881,BCPA,Port Alberni,118,CA,12,25,6,6,43.149999999999999,0.000000000000000,0.000000000000000
2882,BCPB,Pemberton-Mt. Currie,118,CA,23,1,7,7,2.000000000000000,1.000000000000000,3.000000000000000
2883,BCPB,Pemberton-Mt. Currie,118,CA,23,1,7,7,2.000000000000000,1.000000000000000,3.000000000000000
2884,BCPD,Peachland,118,CA,14,0,7,8,0.000000000000000,1.500000000000000,35.000000000000000
2885,BCPD,Peachland,118,CA,14,0,7,8,0.000000000000000,1.500000000000000,35.000000000000000
2886,BCLC,Lake Country,119,CA,32,0,10,10,0.000000000000000,0.920000000000000,0.300000000000000
2887,BCLC,Lake Country,119,CA,32,0,10,10,0.000000000000000,0.920000000000000,0.300000000000000
2888,BCLK,Logan Lake,119,CA,5,5,2,2,3.000000000000000,0.000000000000000,0.000000000000000
2889,BCLK,Logan Lake,119,CA,5,5,2,2,3.000000000000000,0.000000000000000,0.000000000000000
2890,BCLL,Lillooet,119,CA,32,1,7,12,4.000000000000000,0.000000000000000,0.000000000000000
2891,BCLL,Lillooet,119,CA,32,1,7,12,4.000000000000000,0.000000000000000,0.000000000000000
2892,BCLP,Little River-Powell River Ferry,119,CA,11,0,2,2,0.000000000000000,0.000000000000000,0.000000000000000
2893,BCLQ,Lasqueti Island,119,CA,34,1,1,12,1.000000000000000,0.000000000000000,0.000000000000000
2894,BCLQ,Lasqueti Island,119,CA,34,1,1,12,1.000000000000000,0.000000000000000,0.000000000000000
2895,BCLR,Lardeau,119,CA,24,1,8,8,2.750000000000000,0.000000000000000,0.000000000000000
2896,BCLR,Lardeau,119,CA,24,1,8,8,2.750000000000000,0.000000000000000,0.000000000000000
2897,BCLW,Lake Windermere District,119,CA,18,3,1,11,2.000000000000000,0.000000000000000,0.000000000000000
2898,BCLW,Lake Windermere District,119,CA,18,3,1,11,2.000000000000000,0.000000000000000,0.000000000000000
2899,BCMA,Greater Masset,119,CA,12,4,7,9,10.000000000000000,2.000000000000000,3.000000000000000
2900,BCMA,Greater Masset,119,CA,12,4,7,9,10.000000000000000,2.000000000000000,3.000000000000000
2901,BCMC,McBride,119,CA,4,22,4,4,0.000000000000000,0.000000000000000,0.000000000000000
2902,BCMC,McBride,119,CA,4,22,4,4,0.000000000000000,0.000000000000000,0.000000000000000
2903,BCME,Merritt,119,CA,30,1,7,7,0.500000000000000,0.000000000000000,0.000000000000000
2904,BCME,Merritt,119,CA,30,1,7,7,0.500000000000000,0.000000000000000,0.000000000000000
2905,BCMK,Mackenzie,119,CA,9,2,5,5,2.500000000000000,0.000000000000000,0.000000000000000
2906,BCMK,Mackenzie,119,CA,9,2,5,5,2.500000000000000,0.000000000000000,0.000000000000000
2907,BCNB,Nanoose Bay,119,CA,24,6,6,8,0.000000000000000,0.000000000000000,0.000000000000000
2908,BCNB,Nanoose Bay,119,CA,24,6,6,8,0.000000000000000,0.000000000000000,0.000000000000000
2909,BCNC,Narcosli,119,CA,8,1,4,4,4.000000000000000,1.500000000000000,1.000000000000000
2910,BCNC,Narcosli,119,CA,8,1,4,4,4.000000000000000,1.500000000000000,1.000000000000000
2911,BCNK,Nakusp,119,CA,8,1,5,5,4.000000000000000,1.000000000000000,10.000000000000000
2912,BCNK,Nakusp,119,CA,8,1,5,5,4.000000000000000,1.000000000000000,10.000000000000000
2913,BCNN,Nanaimo,119,CA,109,10,21,32,21.500000000000000,10.000000000000000,38.000000000000000
2914,BCNN,Nanaimo,119,CA,109,10,21,32,21.500000000000000,10.000000000000000,38.000000000000000
2915,BCNN,Nanaimo,119,CA,109,10,21,32,21.500000000000000,10.000000000000000,38.000000000000000
2916,BCNS,Nelson,119,CA,49,1,0,18,5.000000000000000,0.000000000000000,0.000000000000000
2917,BCNS,Nelson,119,CA,49,1,0,18,5.000000000000000,0.000000000000000,0.000000000000000
2918,BCNS,Nelson,119,CA,49,1,0,18,5.000000000000000,0.000000000000000,0.000000000000000
2919,BCOO,Oliver-Osoyoos,119,CA,23,146,10,11,0.000000000000000,0.500000000000000,3.000000000000000
2920,BCOO,Oliver-Osoyoos,119,CA,23,146,10,11,0.000000000000000,0.500000000000000,3.000000000000000
2921,BCPA,Port Alberni,119,CA,20,27,2,10,40.899999999999999,0.000000000000000,0.000000000000000
2922,BCPA,Port Alberni,119,CA,20,27,2,10,40.899999999999999,0.000000000000000,0.000000000000000
2923,BCPB,Pemberton-Mt. Currie,119,CA,21,0,7,7,0.000000000000000,0.000000000000000,0.000000000000000
2924,BCPB,Pemberton-Mt. Currie,119,CA,21,0,7,7,0.000000000000000,0.000000000000000,0.000000000000000
2925,BCPD,Peachland,119,CA,18,0,8,10,0.000000000000000,0.000000000000000,0.000000000000000
2926,BCPD,Peachland,119,CA,18,0,8,10,0.000000000000000,0.000000000000000,0.000000000000000
2927,BCLC,Lake Country,120,CA,31,2,10,10,3.000000000000000,0.000000000000000,0.000000000000000
2928,BCLC,Lake Country,120,CA,31,2,10,10,3.000000000000000,0.000000000000000,0.000000000000000
2929,BCLK,Logan Lake,120,CA,6,3,2,2,4.000000000000000,0.000000000000000,0.000000000000000
2930,BCLL,Lillooet,120,CA,27,4,12,12,4.500000000000000,0.000000000000000,0.000000000000000
2931,BCLL,Lillooet,120,CA,27,4,12,12,4.500000000000000,0.000000000000000,0.000000000000000
2932,BCLP,Little River-Powell River Ferry,120,CA,12,0,1,1,0.000000000000000,0.000000000000000,0.000000000000000
2933,BCLQ,Lasqueti Island,120,CA,31,2,2,13,1.500000000000000,0.000000000000000,0.000000000000000
2934,BCLQ,Lasqueti Island,120,CA,31,2,2,13,1.500000000000000,0.000000000000000,0.000000000000000
2935,BCLQ,Lasqueti Island,120,CA,31,2,2,13,1.500000000000000,0.000000000000000,0.000000000000000
2936,BCLR,Lardeau,120,CA,26,4,6,6,2.000000000000000,0.000000000000000,0.000000000000000
2937,BCLR,Lardeau,120,CA,26,4,6,6,2.000000000000000,0.000000000000000,0.000000000000000
2938,BCMA,Greater Masset,120,CA,16,5,6,9,14.000000000000000,1.000000000000000,2.000000000000000
2939,BCMA,Greater Masset,120,CA,16,5,6,9,14.000000000000000,1.000000000000000,2.000000000000000
2940,BCMC,McBride,120,CA,4,15,4,4,4.000000000000000,1.000000000000000,0.000000000000000
2941,BCMC,McBride,120,CA,4,15,4,4,4.000000000000000,1.000000000000000,0.000000000000000
2942,BCME,Merritt,120,CA,31,1,7,8,1.000000000000000,0.000000000000000,0.000000000000000
2943,BCME,Merritt,120,CA,31,1,7,8,1.000000000000000,0.000000000000000,0.000000000000000
2944,BCNB,Nanoose Bay,120,CA,23,7,21,23,14.000000000000000,0.000000000000000,0.000000000000000
2945,BCNB,Nanoose Bay,120,CA,23,7,21,23,14.000000000000000,0.000000000000000,0.000000000000000
2946,BCNC,Narcosli,120,CA,6,1,0,4,1.000000000000000,0.000000000000000,0.000000000000000
2947,BCNC,Narcosli,120,CA,6,1,0,4,1.000000000000000,0.000000000000000,0.000000000000000
2948,BCNK,Nakusp,120,CA,8,0,4,4,0.000000000000000,0.000000000000000,0.000000000000000
2949,BCNK,Nakusp,120,CA,8,0,4,4,0.000000000000000,0.000000000000000,0.000000000000000
2950,BCNN,Nanaimo,120,CA,100,10,20,20,35.500000000000000,2.100000000000000,4.000000000000000
2951,BCNN,Nanaimo,120,CA,100,10,20,20,35.500000000000000,2.100000000000000,4.000000000000000
2952,BCNN,Nanaimo,120,CA,100,10,20,20,35.500000000000000,2.100000000000000,4.000000000000000
2953,BCNS,Nelson,120,CA,33,5,19,19,15.000000000000000,0.000000000000000,0.000000000000000
2954,BCNS,Nelson,120,CA,33,5,19,19,15.000000000000000,0.000000000000000,0.000000000000000
2955,BCNS,Nelson,120,CA,33,5,19,19,15.000000000000000,0.000000000000000,0.000000000000000
2956,BCOO,Oliver-Osoyoos,120,CA,30,1,12,16,2.000000000000000,1.000000000000000,5.000000000000000
2957,BCOO,Oliver-Osoyoos,120,CA,30,1,12,16,2.000000000000000,1.000000000000000,5.000000000000000
2958,BCOO,Oliver-Osoyoos,120,CA,30,1,12,16,2.000000000000000,1.000000000000000,5.000000000000000
2959,BCPA,Port Alberni,120,CA,19,25,1,10,28.000000000000000,0.000000000000000,0.000000000000000
2960,BCPA,Port Alberni,120,CA,19,25,1,10,28.000000000000000,0.000000000000000,0.000000000000000
2961,BCPB,Pemberton-Mt. Currie,120,CA,24,0,8,8,0.000000000000000,0.000000000000000,0.000000000000000
2962,BCPB,Pemberton-Mt. Currie,120,CA,24,0,8,8,0.000000000000000,0.000000000000000,0.000000000000000
2963,BCPD,Peachland,120,CA,24,0,9,10,0.000000000000000,0.000000000000000,0.000000000000000
2964,BCPD,Peachland,120,CA,24,0,9,10,0.000000000000000,0.000000000000000,0.000000000000000
2965,BCLC,Lake Country,121,CA,19,4,11,11,6.000000000000000,1.250000000000000,8.699999999999999
2966,BCLC,Lake Country,121,CA,19,4,11,11,6.000000000000000,1.250000000000000,8.699999999999999
2967,BCLH,Ladysmith,121,CA,43,19,0,31,42.250000000000000,2.000000000000000,0.000000000000000
2968,BCLH,Ladysmith,121,CA,43,19,0,31,42.250000000000000,2.000000000000000,0.000000000000000
2969,BCLL,Lillooet,121,CA,18,1,9,9,0.500000000000000,0.000000000000000,0.000000000000000
2970,BCLL,Lillooet,121,CA,18,1,9,9,0.500000000000000,0.000000000000000,0.000000000000000
2971,BCLQ,Lasqueti Island,121,CA,28,0,1,28,0.000000000000000,0.000000000000000,0.000000000000000
2972,BCLQ,Lasqueti Island,121,CA,28,0,1,28,0.000000000000000,0.000000000000000,0.000000000000000
2973,BCLQ,Lasqueti Island,121,CA,28,0,1,28,0.000000000000000,0.000000000000000,0.000000000000000
2974,BCLR,Lardeau,121,CA,28,2,7,8,3.000000000000000,0.000000000000000,0.000000000000000
2975,BCLR,Lardeau,121,CA,28,2,7,8,3.000000000000000,0.000000000000000,0.000000000000000
2976,BCMA,Greater Masset,121,CA,17,6,6,10,10.000000000000000,1.000000000000000,2.000000000000000
2977,BCMA,Greater Masset,121,CA,17,6,6,10,10.000000000000000,1.000000000000000,2.000000000000000
2978,BCMC,McBride,121,CA,5,25,5,5,12.000000000000000,0.000000000000000,0.000000000000000
2979,BCMC,McBride,121,CA,5,25,5,5,12.000000000000000,0.000000000000000,0.000000000000000
2980,BCME,Merritt,121,CA,30,0,9,9,0.000000000000000,0.000000000000000,0.000000000000000
2981,BCME,Merritt,121,CA,30,0,9,9,0.000000000000000,0.000000000000000,0.000000000000000
2982,BCNB,Nanoose Bay,121,CA,21,7,17,12,12.000000000000000,0.600000000000000,0.000000000000000
2983,BCNB,Nanoose Bay,121,CA,21,7,17,12,12.000000000000000,0.600000000000000,0.000000000000000
2984,BCNK,Nakusp,121,CA,15,3,6,7,15.000000000000000,1.000000000000000,10.000000000000000
2985,BCNK,Nakusp,121,CA,15,3,6,7,15.000000000000000,1.000000000000000,10.000000000000000
2986,BCNN,Nanaimo,121,CA,113,6,47,54,29.000000000000000,4.600000000000000,7.200000000000000
2987,BCNN,Nanaimo,121,CA,113,6,47,54,29.000000000000000,4.600000000000000,7.200000000000000
2988,BCNN,Nanaimo,121,CA,113,6,47,54,29.000000000000000,4.600000000000000,7.200000000000000
2989,BCNN,Nanaimo,121,CA,113,6,47,54,29.000000000000000,4.600000000000000,7.200000000000000
2990,BCNS,Nelson,121,CA,25,5,22,22,8.000000000000000,0.000000000000000,0.000000000000000
2991,BCNS,Nelson,121,CA,25,5,22,22,8.000000000000000,0.000000000000000,0.000000000000000
2992,BCNS,Nelson,121,CA,25,5,22,22,8.000000000000000,0.000000000000000,0.000000000000000
